objective_0,objective_1,raw_output_0,raw_output_1,knob_0,knob_1,knob_2,knob_3,knob_4,knob_5,knob_6,knob_7,knob_8,knob_9,knob_10,knob_11,metric_0,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23
0.0588035292,0.3903313157,0.04647206,0.7300103774,0.7777777778,0.1111111111,0.3333333333,0.9,0.8,0,0.4,0.7,0.875,0.1111111111,0.2222222222,0.8888888889,0.8476496003,0.6632560856,0.7842927781,0.0800894786,0.4102096574,0.3854333484,0.333060192,0.7180079901,0.4215697216,0.6551189597,0.7842927812,0.9323486358,0.6781283332,0.0393896781,0,0.790936435,0.9323736059,0.942752745,0,0.9323733726,0.6057966406,0.7974528716,0.9323226885,0.9440332837
0.5457899121,0.9142242752,0.582676146,0.0944590227,0,0.6666666667,1,0.9,0.1,1,1,0.4,1,0.8888888889,0,0.1111111111,0.7033784144,0.2172137651,0.7585472333,0.0274278028,0.1176979296,0.0989384229,0.1158908793,0.1432974131,0.1115404124,0.2323726696,0.7585472359,0.2533415842,0.0333661944,0.0084755796,0,0.530407133,0.2531489713,0.2020543748,0,0.2531497372,0.074253707,0.2293782239,0.2543973092,0.206356403
0.1060129541,0.5410958904,0.0984552465,0.547119128,0.2222222222,0.1111111111,1,0,0,1,0,0.8,0.375,0.2222222222,0.1111111111,0.4444444444,0.8611702565,0.3909369128,0.7830389819,0.0661703674,0.2527843284,0.2431174751,0.2908975708,0.3457359431,0.3875070933,0.6191417929,0.7830389865,0.7787429344,0.2288246789,0.0224609168,0,0.7542276749,0.7789539316,0.5971918461,0,0.7789551071,0.5466282832,0.6659729958,0.7792738992,0.6050167843
0.3533821804,0.8415896782,0.3708227325,0.18251317,0.3333333333,0.3333333333,0.3333333333,0.5,0.9,0,1,0,0.75,0,0.5555555556,0.2222222222,0.8343622723,0.1326475941,0.7887751231,0.0416573681,0.0847206671,0.0848077969,0.1555305708,0.1830089222,0.2613000473,0.4908329602,0.788775126,0.5220564093,0.051688885,0.0074242062,0,0.6228534476,0.5215782353,0.378453916,0,0.5215809422,0.2921811418,0.4392077854,0.5240325871,0.385912989
0.7116774051,0.9599394712,0.7653359119,0.0390056249,0.7777777778,0.1111111111,0.3333333333,0.5,0.8,0,0.4,0,1,0.8888888889,0,0.1111111111,0.3422619727,0.012161707,0.5012942769,0.0258665309,0.0817329661,0.0290346183,0.1119553186,0.2064221476,0.1735326547,0.2047856644,0.5012942769,0.2501610534,0.031441833,0.0031604045,0,0.0774513267,0.2504067864,0.181600152,0,0.2504076886,0.2146187709,0.2880483426,0.2506204864,0.1873700992
0.2006018054,0.7077094616,0.2026131617,0.3449180718,0.1111111111,0.8888888889,0,0.5,0.6,1,0,0.3,0.875,0.8888888889,0.1111111111,0.8888888889,0.8453480494,0.3567861374,0.8323163505,0.3644265746,0.3149180756,0.2973818219,0.4361232129,0.6697568527,0.5065059457,0.535040876,0.8323163524,0.6695660243,0.4749632265,0.2088910348,0,0.7791719033,0.6700058649,0.6851514212,0,0.6700058821,0.3817794942,0.5559425241,0.6674942161,0.6863929863
0.2665113986,0.7581236062,0.2751679625,0.2837881963,0.6666666667,0,0,0.2,0.2,0,0.8,0.3,0.875,0.5555555556,0,0.3333333333,0.8248172215,0.3913447121,0.8182219923,0.0578499337,0.2560863038,0.2397133796,0.28361619,0.4458528268,0.2987053348,0.5095029856,0.8182219928,0.5209254993,0.4422281427,0.0204833084,0,0.6530578239,0.5209534091,0.4215720092,0,0.520954914,0.2949378432,0.4650261419,0.5221268131,0.4279735385
0.082892746,0.4753902517,0.072996008,0.6268013299,0.4444444444,0.1111111111,0.3333333333,0.7,0.4,1,0.6,0.5,1,0.3333333333,0.1111111111,0.6666666667,0.8876250932,0.5153589327,0.7739570758,0.0749860301,0.3366874294,0.3262453814,0.3454203629,0.6199279199,0.4131093256,0.7161324583,0.7739570803,0.8164018739,0.7005207925,0.0332841169,0,0.8843120391,0.8163921766,0.6503071707,0,0.816393786,0.6200084271,0.7308213534,0.8172665203,0.6596143603
0.1469153222,0.6292609111,0.1434980066,0.440166302,0.3333333333,0.2222222222,0.6666666667,0.4,0,1,1,0.6,0.75,0,0.7777777778,0.2222222222,0.9062488718,0.1049711272,0.8273785261,0.0528920455,0.0833333868,0.0913346913,0.2030454531,0.2923684631,0.3223201809,0.7164146853,0.8273785258,0.6579512493,0.118280754,0.0102024209,0,0.1158022258,0.6575645852,0.478106296,0,0.6575687424,0.2728788837,0.4351095122,0.6602454232,0.4842785606
0.0781837037,0.4176489328,0.0678085214,0.6968266453,0,0,0.3333333333,0.9,1,1,0.2,0.2,0.875,0.2222222222,0.4444444444,0.8888888889,0.8503695735,0.6616086742,0.8217026987,0.1227718873,0.4313791558,0.4055656523,0.3661895494,0.7159818715,0.4638902384,0.6526613529,0.8217026995,0.8922139602,0.6235333562,0.0871516502,0,0.7753284627,0.8921847168,0.9049680723,0,0.8921849896,0.5893853445,0.7589636935,0.8925854682,0.9057486813
0.0885027965,0.491956037,0.0791755503,0.6066904178,0.2222222222,0.1111111111,0,0.5,0.8,0,0.4,0.8,0.875,0.3333333333,0.1111111111,0.6666666667,0.9005041156,0.5712007807,0.7724727695,0.0938081971,0.3632722951,0.3539473175,0.3495514641,0.612134221,0.4169272122,0.6936110668,0.772472773,0.8040812081,0.7131605858,0.06220689,0,0.777472931,0.804105365,0.6338812686,0,0.8041068277,0.606929706,0.7058504613,0.8051343474,0.6426472874
0.1248151233,0.583466072,0.1191642427,0.4957122367,0.3333333333,0,0.6666666667,1,0.3,1,1,1,0.75,0.6666666667,0,0.6666666667,0.8944787858,0.6322192043,0.7253167037,0.070449227,0.3823657877,0.3705265779,0.3313579297,0.5000672904,0.339080288,0.6812642397,0.725316703,0.7597609363,0.4581613042,0.0323226699,0,0.7309860385,0.7599104782,0.586440313,0,0.759911175,0.6418852636,0.6789237771,0.7601830809,0.596122038
0.0673036057,0.4174100032,0.0558312,0.697134661,0,0,0.6666666667,0.6,0.9,0,0.6,0.8,0.75,1,0,0.7777777778,0.8766061285,0.5823457388,0.8486175144,0.0780857998,0.3822236274,0.3663157725,0.3619353395,0.6539754868,0.4236228472,0.6729244583,0.8486175177,0.794024005,0.790978916,0.03661111,0,0.8887548359,0.7941111913,0.6538898304,0,0.7941116635,0.6733246614,0.7687325454,0.7951929064,0.6640286204
0.2698604287,0.7826537114,0.2788614213,0.2540217197,0.6666666667,0.1111111111,1,1,0.1,0,0,0.3,1,0,1,0.1111111111,0.9074029496,0.079811727,0.749850101,0.0380326017,0.0558182568,0.065510442,0.1539855135,0.5089956337,0.2379420199,0.5625910933,0.7498501039,0.5091008813,0.1223800365,0.0059275519,0,0.7642465488,0.5094659009,0.376686531,0,0.5094669617,0.1934861659,0.3635653548,0.5085153528,0.3808731827
0.0685446169,0.4254539662,0.0572023767,0.687345579,0.5555555556,0.1111111111,1,0.8,0.7,1,0.2,0.1,0.75,0.4444444444,0.2222222222,0.7777777778,0.8765753084,0.5553523602,0.8038292485,0.0782414767,0.3801382889,0.3643678161,0.3801940462,0.6552455961,0.4598801247,0.7347188796,0.8038292512,0.8204397551,0.7635449996,0.0367659467,0,0.7845682574,0.8204753573,0.6553168797,0,0.8204754788,0.673196148,0.7654384874,0.8211033538,0.6647826061
0.5746731721,0.928958267,0.6144800492,0.0765412351,0.3333333333,0.1111111111,0.6666666667,0.6,0.2,0,0.6,0.4,1,0,0.7777777778,0,0.9525116534,0.0397958889,0.8996777432,0.0260947214,0.0304842149,0.0455543435,0.1354645444,0.0406051523,0.2024854493,0.3898137259,0.8996777463,0.3320178856,0.0458671358,0.0011465312,0,0.5381278718,0.3316028185,0.2102087351,0,0.3316031837,0.1066942047,0.2646522148,0.3325454543,0.2152674052
0.5589310304,0.9182860784,0.5971448348,0.0895439914,0.2222222222,0.2222222222,0.6666666667,0,0.2,0,0.4,0.6,0.5,0.4444444444,0.1111111111,0.1111111111,0.7076710786,0.2236547035,0.7884269731,0.0284087368,0.1240145516,0.10491483,0.1253090301,0.1573396878,0.1220988882,0.2796361779,0.7884269755,0.2906008861,0.0527226606,0.0086493963,0,0.5382177361,0.2905777766,0.2157027785,0,0.2905787195,0.0796378103,0.2381623411,0.2906793178,0.2190718285
0.1517603658,0.6377827334,0.14882948,0.4297506131,0.3333333333,0.1111111111,1,0.3,0.5,0,0.8,0.4,0.5,0,0,0.2222222222,0.8944869216,0.0980350364,0.7897207394,0.0534265283,0.0817564919,0.088580341,0.2026954427,0.2845377166,0.3218113755,0.7105055189,0.7897207429,0.6523932183,0.1003446232,0.0101160937,0,0.7197447284,0.6521169092,0.4777428268,0,0.6521188484,0.2855432687,0.4449698737,0.6545545718,0.4845795831
0.5767471907,0.9295954126,0.6167693068,0.0757573154,0.4444444444,0,0.6666666667,0.8,0.7,1,0.4,0.1,0.125,0,0.1111111111,0,0.912017927,0.0510604589,0.8091667691,0.0181136359,0.0139944291,0.0264388298,0.0628522025,0.0393371438,0.0912577922,0.3000467912,0.8091667715,0.2482322267,0.0289497717,0.0015358088,0,0.538485396,0.2476177365,0.1677269228,0,0.2476170668,0.0509681864,0.1642952606,0.2492750668,0.1709400369
0.9156962413,0.990761389,0.9899698024,0.001550654,0.2222222222,0,0,0,1,0,0.8,0.8,1,0.6666666667,0.1111111111,0,0.6307287931,0.0277135094,0.5610405074,0.0120405135,0.0284854252,0.0158111004,0.0515788671,0.0049370678,0.0705099862,0.0858363058,0.5610405102,0.0957311225,0.0046199854,0.0003985865,0,0.4470122941,0.0959108414,0.0512557087,0,0.0959112333,0.0823463237,0.0922431666,0.0956791707,0.0533797851
0.2567873111,0.7710258044,0.2644627444,0.2681825092,0,0.5555555556,0,0.4,0.9,1,0.2,0.5,0.75,0,0.6666666667,0.1111111111,0.9125333644,0.0647329927,0.8534908858,0.0426097127,0.0562056146,0.0663763045,0.1731778676,0.5318849325,0.2731614713,0.6259694718,0.8534908875,0.569151351,0.0727245123,0.0058594617,0,0.7613943259,0.5689039524,0.4117740318,0,0.5689063639,0.2246108845,0.4204657737,0.5704563683,0.417921058
0.0965268687,0.5129021982,0.0880129033,0.5813115123,0.8888888889,0,0,0.9,1,0,0.8,0.9,0.625,0.1111111111,0,0.6666666667,0.8924519302,0.5354396225,0.7763086117,0.0732126634,0.3443915541,0.3344781342,0.3438952651,0.6056355991,0.4027885646,0.7166454605,0.7763086143,0.8375790199,0.7357091203,0.0331818229,0,0.7721123358,0.8374275231,0.6599268544,0,0.8374286505,0.6413640385,0.7612412977,0.8387339566,0.6706598856
0.0762456862,0.4546830201,0.0656791024,0.6519317078,0.2222222222,0.3333333333,0.6666666667,0.2,0.5,0,0,0.9,0.75,0.5555555556,0,0.5555555556,0.8483991767,0.4399046438,0.7079153121,0.0690159482,0.2821301042,0.2678483247,0.2984952344,0.4941299363,0.3944056679,0.6465474845,0.7079153116,0.8083770399,0.2860025975,0.0263250261,0,0.7791622679,0.8083890591,0.6406243132,0,0.808390464,0.5976206763,0.7083067099,0.8096968893,0.6495531901
0.1603624433,0.6506052883,0.1582956194,0.4142215994,0.3333333333,0.2222222222,0.3333333333,0.8,0.9,0,0.4,0.5,1,0.1111111111,0.6666666667,0.4444444444,0.8694288888,0.4273741285,0.7799759197,0.0653585825,0.274928302,0.2651205337,0.3036854546,0.3361331448,0.3504991997,0.6227693124,0.7799759199,0.6787453658,0.652246406,0.0254752516,0,0.7192430835,0.678583657,0.5421198088,0,0.6785849491,0.4429084425,0.6028290889,0.6802366059,0.5497453084
0.146116315,0.6243230328,0.1426116294,0.4461296442,0.2222222222,0.1111111111,0,0.4,0.5,0,1,0.1,0.75,0.3333333333,0.2222222222,0.6666666667,0.8850025849,0.6284936933,0.78376624,0.081468142,0.3949016399,0.3800741698,0.3496444413,0.4757824482,0.3631873065,0.6362445156,0.7837662418,0.7393969053,0.5642928252,0.0457030606,0,0.743058607,0.7389383113,0.5852472961,0,0.7389404292,0.6292753102,0.6818465501,0.7423338393,0.5953680232
0.0942658484,0.5098757566,0.085518894,0.5849521783,0.2222222222,0.5555555556,0.6666666667,0.8,0.1,0,0.6,0.7,1,0.1111111111,0.4444444444,0.6666666667,0.9006870962,0.5191591076,0.7771762976,0.0776392772,0.3416697087,0.333672486,0.3556672695,0.5745934194,0.4263410867,0.717605347,0.7771762978,0.8161186461,0.7601819109,0.0339776278,0,0.8849485108,0.8160890803,0.6432596383,0,0.8160903334,0.6364210734,0.7408746978,0.8171175196,0.6534481854
0.8789079102,0.9863013699,0.9494593231,0.0070328043,0,0.1111111111,1,0.4,0.7,1,0.2,0.3,0.75,0.6666666667,0.1111111111,0,0.6292002843,0.0364570554,0.5358053019,0.0099425811,0.0278893599,0.0151832121,0.0410059661,0.0077215248,0.0537568368,0.0740985479,0.535805302,0.0861031432,0.0134383121,0.0004566332,0,0.5129184807,0.0862684013,0.0535296592,0,0.0862684278,0.0852878636,0.0834563123,0.0850190591,0.0541113894
0.1521343692,0.6385791653,0.1492416257,0.4288318538,0,0.3333333333,0,1,0.6,0,0.4,0.9,0.625,0,0.3333333333,0.2222222222,0.9060680523,0.1176857436,0.7306015482,0.0510175945,0.0802457746,0.0884048237,0.1809353254,0.2952069636,0.2945108762,0.7060344344,0.7306015516,0.6412358375,0.1163488747,0.0101752298,0,0.8492773809,0.6407059135,0.468930793,0,0.6407069441,0.2855083804,0.4181423094,0.6448705675,0.4761480913
0.0968668718,0.5168843581,0.0883774937,0.57648373,0.5555555556,0.1111111111,0,0.8,0.4,1,0.8,0.3,0.625,0.1111111111,0.6666666667,0.6666666667,0.8984948231,0.5481945286,0.7278297064,0.0739347297,0.3439056701,0.3353086954,0.3352614343,0.6055806263,0.391804927,0.7059248166,0.7278297084,0.8076299952,0.7538992687,0.033409063,0,0.124380326,0.8075157788,0.6378692243,0,0.8075174163,0.6283070839,0.7274234877,0.8090348066,0.6477015666
0.0597895381,0.394074546,0.04756451,0.7254165813,0.1111111111,0.5555555556,1,0.2,0.9,0,0.4,0.8,0.875,0.1111111111,0.3333333333,0.8888888889,0.8489058007,0.6688987505,0.7515959679,0.0815098796,0.4119254534,0.3873119781,0.332048214,0.7165274149,0.4252543702,0.6625668431,0.7515959681,0.9392713462,0.6893259325,0.0416402358,0,0.7982952085,0.9391838716,0.9514863966,0,0.939182886,0.6071968609,0.8006731709,0.9396158888,0.9529289236
0.1728065553,0.6711532335,0.1719902142,0.3893423931,0.5555555556,0.2222222222,0.6666666667,0.6,1,1,0.4,0.9,1,1,0.1111111111,0.4444444444,0.8720446071,0.4307579023,0.7607836662,0.0652479184,0.2779612838,0.2684223161,0.3072858342,0.3338071349,0.3509555718,0.6047618635,0.7607836699,0.6706496171,0.6490932103,0.0251750107,0,0.7122573621,0.6705540055,0.5457859794,0,0.6705551718,0.4356025263,0.6250699421,0.6717479918,0.554668327
0.0477704299,0.3427843262,0.0343190483,0.7876119531,0.5555555556,0,0.3333333333,0.8,0.4,1,0,0.5,0.5,0,0.5555555556,0.5555555556,0.8841040252,0.1814347818,0.7180294457,0.0644754643,0.1336705885,0.1359365747,0.2435837296,0.5145472749,0.4046115756,0.7693647551,0.7180294504,0.8016019317,0.2872090431,0.0207808069,0,0.7978288071,0.8019303068,0.6357482387,0,0.8019307894,0.5437946298,0.6614736974,0.8017604156,0.6445714197
0.1307991772,0.5935807582,0.1257374368,0.4834418439,0.4444444444,0.1111111111,0,1,0.3,0,0.6,0.1,0.875,1,0,0.5555555556,0.8991159538,0.4711536451,0.7819755139,0.0724580425,0.3084359744,0.3021072963,0.3376848281,0.4157649211,0.3923457488,0.6849323185,0.7819755136,0.7721250072,0.7113365277,0.0296515082,0,0.7608648322,0.7721158949,0.6163347302,0,0.7721170998,0.5638521638,0.7136082722,0.7731356422,0.6258879051
0.1581014229,0.6474195604,0.1558161408,0.4180632027,0.5555555556,0.2222222222,0.3333333333,0.7,0.5,0,0.6,0.6,0.875,0.1111111111,0.4444444444,0.4444444444,0.8911660974,0.4264032686,0.7538379689,0.066205406,0.271526298,0.2659592495,0.3061549013,0.3384009895,0.359888439,0.6332094186,0.7538379733,0.7020500083,0.6453646571,0.0242905351,0,0.828323974,0.7021376374,0.5673354967,0,0.7021390324,0.4649734501,0.643658195,0.702881443,0.5753036681
0.0793057138,0.4647977063,0.0690396743,0.6396454515,0.8888888889,0,0.6666666667,0.1,0.1,0,0.2,0.8,0.875,0.2222222222,0.3333333333,0.5555555556,0.8910116125,0.4750457586,0.7796201864,0.0704057031,0.2944228013,0.2873741204,0.3068355793,0.4193706333,0.3820114309,0.7369877814,0.779620186,0.7672251982,0.6488598492,0.0291897154,0,0.8799941124,0.7671822402,0.6035594376,0,0.7671830463,0.5366579701,0.6531188287,0.7686885964,0.6123383776
0.5663430971,0.9254539662,0.6053137723,0.0808085081,1,0,0.3333333333,0.6,0.3,0,0.8,0.9,0.375,0.4444444444,0.1111111111,0.1111111111,0.6962310174,0.2353392482,0.7796824612,0.0251834981,0.1238140328,0.1033158396,0.1117615678,0.1343297327,0.0964377409,0.215146695,0.7796824627,0.2441086309,0.0535747779,0.0083841789,0,0.6088528743,0.2441642764,0.1870567535,0,0.2441659393,0.0757838047,0.2182358545,0.2436024679,0.189685012
0.0836237526,0.4757088245,0.0737965216,0.6264325042,0.2222222222,0,0.3333333333,0.2,0,1,0.8,0.8,0.75,0.1111111111,0.3333333333,0.6666666667,0.8921032037,0.5151814908,0.7520230532,0.0767583819,0.3398033758,0.3301048865,0.3525216806,0.6184402248,0.4230297573,0.7123494993,0.752023055,0.8354671447,0.7189574054,0.0331032633,0,0.7688872756,0.8352271649,0.6534442461,0,0.8352279087,0.6618143251,0.7651574716,0.8364000347,0.663716817
0.104108937,0.5366358713,0.0963667779,0.5524598291,0,0.7777777778,0.3333333333,0.3,0.9,1,1,0.3,0.875,0.2222222222,0.1111111111,0.6666666667,0.9072820728,0.5879438514,0.7640658419,0.0741553916,0.3586131719,0.3510484238,0.3317890895,0.4844885009,0.3735939213,0.7255855952,0.7640658458,0.8165225682,0.4432012706,0.0330773643,0,0.1235085662,0.8161843262,0.6419085247,0,0.8161864457,0.6934377009,0.7321225074,0.8192906673,0.6521802648
0.2576883192,0.7574864607,0.2654653679,0.2845311354,0.6666666667,0.1111111111,1,0.8,0.9,0,0.2,0.7,0.75,0.2222222222,0.1111111111,0.3333333333,0.8263767524,0.3905852682,0.8506195314,0.0560680538,0.2499067527,0.2343630195,0.2733691061,0.4426852856,0.2927275657,0.4899483178,0.8506195356,0.5191784068,0.3462546426,0.0196324509,0,0.6563876271,0.518972274,0.4292911947,0,0.5189734759,0.2948929835,0.4830989445,0.520680598,0.4361863903
0.3047277425,0.8092545397,0.3172517285,0.2217792202,0,0.5555555556,0.6666666667,0.7,0.2,0,0.4,0,1,0.3333333333,0.4444444444,0.8888888889,0.0763583355,0.1238219733,0.6252793932,0.0613875686,0.2126802889,0.0802835796,0.1516156027,0.5498281076,0.3417356453,0.4821404792,0.6252793964,0.6373289146,0.4872893935,0.0235496401,0,0.6538966709,0.6375517601,0.6353368293,0,0.6375529019,0.5047049989,0.5874459236,0.6384714895,0.6450561911
0.2036448328,0.6948072635,0.2059552399,0.360579281,0.3333333333,0.3333333333,0,0.5,0.8,1,0,0.9,1,0.4444444444,0.3333333333,1,0.8537864098,0.3753328972,0.8991950756,0.4324332059,0.3619768128,0.342449792,0.5102396223,0.7586120395,0.5819987788,0.6039855597,0.8991950781,0.6968112856,0.442987151,0.2529856192,0,0.6647305135,0.6974093694,0.6902920605,0,0.6974092149,0.4283671563,0.5643554968,0.6940689756,0.6897264516
0.0949118542,0.5014335776,0.0862348649,0.5952409595,0.2222222222,0.5555555556,0,0.5,0.2,0,1,0.1,1,0.4444444444,0.3333333333,0.7777777778,0.9075584419,0.623101425,0.7797822671,0.0897517019,0.3935036349,0.3840160605,0.3601267784,0.5703030515,0.383483906,0.7345819161,0.779782267,0.8045087893,0.7220613243,0.0499962958,0,0.7664925959,0.8046182714,0.6629117442,0,0.8046185536,0.7941016124,0.7905482967,0.8056033422,0.6729697915
0.0661475953,0.417728576,0.0545524918,0.6967195669,0.1111111111,0,1,0.1,1,0,0.6,0.9,0.875,0.3333333333,0.2222222222,0.8888888889,0.8576902948,0.6726697599,0.7713335332,0.0810888959,0.4162363863,0.3934003609,0.3389811111,0.6960342949,0.4198735418,0.6452488808,0.7713335333,0.9149914798,0.7184131388,0.0407640813,0,0.8851048462,0.9152718301,0.9279369291,0,0.9152723999,0.6150245246,0.7962049378,0.9144638723,0.9299347274
0.2590993319,0.75199108,0.2670122349,0.2912070117,0.1111111111,0.4444444444,0.3333333333,0.4,0.5,0,0.6,0.3,1,0.3333333333,0.2222222222,1,0.8769584546,0.825445556,0.8307539781,0.5010654155,0.7090550297,0.6706440398,0.6311121594,0.6431363534,0.7490812873,0.4166716393,0.8307539783,0.6275968581,0.5208658863,0.5344120678,0,0.7653331126,0.6276447028,0.6387783332,0,0.6276448086,0.3888275948,0.4757406712,0.6268482367,0.6417467664
0.6511738606,0.9472762026,0.698720235,0.05431255,0.1111111111,0.2222222222,0.6666666667,0.2,0.5,0,1,0,0.5,0.1111111111,0.5555555556,0.1111111111,0.4415373085,0.0233057972,0.7125714822,0.0280144841,0.0793718318,0.0379491682,0.1291455111,0.150793563,0.2071770053,0.2774582383,0.7125714831,0.3253470213,0.0329972024,0.0030439824,0,0.517983998,0.3254017362,0.2206656905,0,0.3254023097,0.2143940427,0.3386156376,0.3262144599,0.2270944716
0.1110789997,0.5504141446,0.104041669,0.5357463431,0.4444444444,0.1111111111,1,0.4,0.2,0,0.4,0.7,0.5,0.5555555556,0,0.5555555556,0.9009637349,0.4933215762,0.7444304727,0.0696136715,0.3020503765,0.2964684838,0.309003859,0.4350607229,0.3635921649,0.6889885486,0.7444304726,0.7608925053,0.6547352537,0.0297469519,0,0.761609425,0.7606424907,0.6163823351,0,0.7606440738,0.5347817022,0.6931904984,0.762599001,0.6262542131
0.1023409211,0.5292290538,0.0944130492,0.561472923,0.7777777778,0.1111111111,0.6666666667,0.6,0.1,0,0.4,0.7,0.875,0.2222222222,0,0.6666666667,0.8918333023,0.5669655333,0.7743910002,0.0845247475,0.3592357761,0.3482533209,0.3430721307,0.5929373262,0.4009434949,0.6974534876,0.7743910042,0.7975194364,0.7035597837,0.0506384277,0,0.7663485948,0.7974704241,0.6216224623,0,0.7974720845,0.6184341435,0.6991794521,0.7982190603,0.6306096375
0.569777128,0.9270468302,0.6090838479,0.0788506917,0,0.3333333333,0,0.8,0.5,0,0.8,0.7,0.75,0.1111111111,0.4444444444,0.1111111111,0.6931197722,0.2261155262,0.8004838584,0.0262958875,0.1259255132,0.1047381564,0.1228164046,0.1337536187,0.1137745148,0.2383080294,0.8004838605,0.2599335852,0.0385990445,0.0084788087,0,0.5443508043,0.2599082026,0.1993942873,0,0.2599088836,0.0834191186,0.2359303338,0.2599411465,0.202895846
0.1099569896,0.5510512902,0.1028025902,0.5350086919,0.1111111111,0.4444444444,1,0,0.3,0,0.2,0,0.625,0,0.2222222222,0.3333333333,0.8508438082,0.0769114589,0.818780814,0.0576956582,0.0764606261,0.0790011526,0.1979749203,0.5717342243,0.3646482702,0.7467881294,0.8187808178,0.7052411203,0.1164621785,0.012773372,0,0.746086459,0.7051071278,0.5376696938,0,0.7051074548,0.4021450521,0.5325720396,0.7075717861,0.5452761957
0.1387552488,0.6040140172,0.1344981731,0.4707576789,0.3333333333,0.3333333333,0.3333333333,0.3,0.7,1,0.2,0.9,1,0.5555555556,0,0.4444444444,0.8818523658,0.5395282061,0.8066535002,0.0815569043,0.3492655045,0.3367672784,0.3446719073,0.3342605689,0.3755157971,0.6441815748,0.8066535048,0.7180056469,0.5193953431,0.0462962389,0,0.7280666502,0.7175877422,0.5490770505,0,0.7175893508,0.4808271016,0.6102227599,0.7190717665,0.5577425448
0.0612005508,0.3999681427,0.0491100561,0.7183084255,0,1,0.3333333333,0.8,0.9,1,0.2,1,1,0.4444444444,0.3333333333,0.6666666667,0.8571791415,0.5050703836,0.7596896475,0.0732880148,0.3205173492,0.3049300546,0.3151168096,0.6799406391,0.4031733078,0.7438616726,0.7596896477,0.805756988,0.6087821119,0.0319801549,0,0.8903923677,0.8055125865,0.6231913902,0,0.805513297,0.5957270033,0.66993522,0.8076539281,0.631954163
0.067558608,0.4241796751,0.0561086057,0.6889385357,0.4444444444,0.2222222222,0.6666666667,0.1,0.2,1,0.4,1,0.875,0,0.8888888889,0.4444444444,0.8800282136,0.1456156921,0.7683968946,0.0639113566,0.1209743942,0.1235779456,0.2490413929,0.3870382664,0.4132792485,0.8177075395,0.7683968977,0.8075999126,0.1846237955,0.0174645602,0,0.1263394742,0.807185364,0.6277847274,0,0.8071869614,0.4719301081,0.633757723,0.8105200823,0.6374742077
0.1008109073,0.5280344059,0.0927288003,0.5629416158,0.3333333333,0.4444444444,0.6666666667,0.3,0.3,1,0,0.9,1,0.2222222222,0.4444444444,0.4444444444,0.8477509176,0.3692417806,0.7142250071,0.0652333644,0.2354183072,0.2247887693,0.2719186903,0.3610795154,0.3692220476,0.6409085097,0.7142250099,0.7803022607,0.2071445917,0.0218655028,0,0.7623001594,0.7802609559,0.6095101145,0,0.7802618722,0.5201997706,0.6583805176,0.7816046672,0.6183227475
0.071893647,0.4396304556,0.0608839467,0.6701614769,0,0.2222222222,0.6666666667,0.7,0.8,0,0.4,0.7,0.75,0,0.5555555556,0.4444444444,0.8896613747,0.1685923188,0.7151780275,0.0604895202,0.1214771925,0.125238309,0.2288590044,0.3661530068,0.3843076697,0.7611148352,0.7151780319,0.7693989288,0.1715368405,0.0171393439,0,0.7777498139,0.7689053868,0.6021799403,0,0.7689060312,0.4718930283,0.6135259581,0.7726785471,0.6124314043
0.1039049351,0.5358394393,0.0961422114,0.5534446861,0.5555555556,0,0.6666666667,0.9,0.4,0,0.8,0.9,0.625,0,0.6666666667,0.3333333333,0.8955044072,0.1555373478,0.7135459544,0.0557897338,0.1053743741,0.1108513819,0.2038729845,0.5540996754,0.3292711484,0.7178355271,0.7135459559,0.6848541818,0.1025642241,0.0139251409,0,0.7573202647,0.6849729764,0.5349124823,0,0.6849727835,0.3780194138,0.5162652172,0.6863764508,0.5417370684
0.2611223501,0.7750079643,0.2692380854,0.263324322,0,0,0,1,0.7,1,1,0.4,0.5,0.2222222222,0.1111111111,0.3333333333,0.8597699801,0.418427198,0.7662921492,0.0529414916,0.2427893228,0.2336350509,0.2490038831,0.2421336061,0.2594257404,0.4922473196,0.7662921512,0.5562980541,0.1229399825,0.0193599898,0,0.6618896356,0.5557274362,0.4404458345,0,0.5557287275,0.3585565225,0.5043682957,0.5587156864,0.4496443333
0.0314332829,0.2598757566,0.0163378749,0.8882511187,0,0.7777777778,0.3333333333,0.1,0.1,0,0.2,0.3,1,0,0.3333333333,0.6666666667,0.8874924785,0.1842745535,0.857977381,0.0720077111,0.1618099833,0.1626860283,0.3100859398,0.7378654296,0.5226407498,0.9050967313,0.8579773846,0.9064825798,0.4770373057,0.0240377396,0,0,0.9066198212,0.6625314568,0,0.9066227782,0.6540631708,0.7339298033,0.9066970368,0.6715008323
0.0203661833,0.1910640331,0.0041491967,0.9716916406,0.3333333333,0,0.3333333333,0.1,1,1,0.6,0.3,1,0,0.2222222222,0.8888888889,0.8628587244,0.3061165719,0.7393896699,0.073169149,0.1961026485,0.1909701704,0.2549218581,0.8410177013,0.4645308035,0.821523064,0.7393896714,0.9781953317,0.5570676232,0.0307441912,0,0.8128089933,0.9783829204,0.9790489116,0,0.9783833848,0.6026434383,0.8026362323,0.9780703902,0.9802160635
