cycle_time,pipelining,cache_size,cache_assoc,cache_hit_latency,cache_line_sz,cache_queue_size,tlb_hit_latency,tlb_miss_latency,tlb_entries,tlb_max_outstanding_walks,tlb_assoc,tlb_bandwidth,l2cache_size,pipelined_dma,ignore_cache_flush,cycle,avg_power,fu_power,avg_fu_dynamic_power,avg_fu_leakage_power,avg_mem_power,avg_mem_dynamic_power,avg_mem_leakage_power,total_area,fu_area,mem_area,num_sp_multiplier,num_sp_adder,num_dp_multiplier,num_dp_adder,num_trig_unit,num_multiplier,num_adder,num_bit_wise,num_shifter,num_register
2,0,16384,8,4,32,128,2,8,8,4,2,1,1048576,0,0,620797,39.9313,31.3418,30.237,1.1048,8.58945,7.83086,0.758596,168630,112021.0,56608.5,0,0,4,5,0,0,0,0,9,36
2,1,32768,16,1,64,32,4,2,32,8,1,2,131072,0,0,139199,204.733,142.002,134.9,7.10214,62.7304,60.6953,2.03503,881488,628168.0,253320.0,0,0,11,11,0,0,0,0,9,1880
5,0,131072,16,1,64,64,2,1,64,8,4,2,131072,0,0,290338,60.2509,24.7145,23.4877,1.22686,35.5363,29.1607,6.37565,964104,145039.0,819066.0,0,0,6,8,0,0,0,0,9,38
2,0,16384,8,2,64,64,4,2,64,4,4,1,1048576,1,1,463196,50.5026,41.4346,40.5791,0.8555379999999999,9.06797,8.3585,0.7094659999999999,143669,87066.7,56602.5,0,0,3,4,0,0,0,0,9,32
5,0,131072,16,1,32,16,3,16,32,8,4,1,131072,0,0,533486,29.0722,13.4922,12.6793,0.8128850000000001,15.58,10.2799,5.30006,478560,95863.5,382696.0,0,0,4,5,0,0,0,0,9,26
4,0,16384,1,4,64,16,3,4,64,8,8,1,1048576,0,0,521572,20.8457,17.0607,16.3571,0.703583,3.785,3.13518,0.649817,131573,79087.2,52485.5,0,0,3,4,0,0,0,0,9,40
2,0,16384,4,1,64,64,3,1,32,4,8,2,131072,1,0,364970,64.1843,53.2692,51.6232,1.64599,10.9151,10.0691,0.845992,270878,167867.0,103010.0,0,0,6,8,0,0,0,0,9,43
5,0,131072,16,1,32,64,3,2,16,8,4,1,262144,0,0,533068,29.0912,13.5032,12.6927,0.810519,15.588,10.288,5.30006,478368,95672.1,382696.0,0,0,4,5,0,0,0,0,9,25
1,0,65536,16,3,32,128,2,1,16,8,1,2,1048576,0,1,461554,173.66,104.241,101.426,2.81487,69.4194,65.8242,3.59521,625157,221067.0,404090.0,0,0,6,8,0,0,0,0,9,32
4,1,65536,2,2,64,128,4,4,64,8,4,1,1048576,1,1,272832,45.8602,35.3277,31.3429,3.98482,10.5325,8.06634,2.46617,543269,354793.0,188476.0,0,0,5,5,0,0,0,0,9,1284
4,1,16384,8,2,32,32,1,2,8,8,1,2,262144,0,1,157605,76.72,58.8217,54.5899,4.2317300000000015,17.8984,16.9077,0.99067,545649,421164.0,124485.0,0,0,12,13,0,0,0,0,9,823
2,1,131072,1,2,64,16,2,4,64,8,2,1,131072,0,1,272745,103.045,73.5491,68.8962,4.65289,29.4958,24.8189,4.67692,735785,401304.0,334481.0,0,0,5,5,0,0,0,0,9,1453
5,1,16384,1,4,64,128,4,2,16,8,1,1,262144,1,0,283593,31.915,27.1532,23.765,3.38822,4.7617699999999985,4.11195,0.649817,361070,308584.0,52485.5,0,0,5,5,0,0,0,0,9,1055
2,1,65536,8,1,64,16,4,2,8,4,8,1,1048576,0,1,273449,94.3971,72.4394,68.6905,3.74888,21.9577,19.4092,2.5485,522905,328187.0,194717.0,0,0,5,5,0,0,0,0,9,1071
2,1,131072,16,1,64,128,4,8,32,4,8,2,262144,0,0,136940,288.516,142.08,137.075,5.00465,146.436,140.061,6.37565,1272790,453725.0,819066.0,0,0,10,10,0,0,0,0,9,1095
5,1,65536,2,2,64,64,4,1,8,4,8,1,262144,1,1,274055,36.863,27.9724,24.5771,3.39532,8.8906,6.42444,2.46617,497634,309159.0,188476.0,0,0,5,5,0,0,0,0,9,1058
2,0,16384,16,3,32,128,4,4,64,8,2,2,262144,1,0,599195,51.1378,33.1043,31.4607,1.64362,18.0334,16.5968,1.43661,337166,167676.0,169490.0,0,0,6,8,0,0,0,0,9,42
3,0,65536,1,4,32,128,2,1,32,8,2,1,1048576,1,1,464842,37.1428,26.2775,25.3849,0.892546,10.8653,8.24788,2.61744,291840,102246.0,189594.0,0,0,4,5,0,0,0,0,9,25
3,1,16384,4,3,32,16,1,2,16,8,4,1,131072,0,1,284282,52.6506,43.6611,41.3611,2.30001,8.989410000000003,8.27075,0.7186680000000001,276057,220018.0,56038.4,0,0,5,5,0,0,0,0,9,555
3,0,131072,1,3,64,128,1,16,64,4,4,1,1048576,0,0,527761,37.6096,22.954,22.2555,0.6984319999999999,14.6557,9.97875,4.67692,414418,79937.8,334481.0,0,0,3,4,0,0,0,0,9,25
1,0,131072,4,2,64,128,4,2,64,4,8,2,524288,1,0,408527,168.731,116.622,113.803,2.81961,52.1084,46.3922,5.7162,1091190,221450.0,869742.0,0,0,6,8,0,0,0,0,9,34
5,1,16384,8,2,32,16,2,8,8,8,8,2,262144,0,0,148828,63.726000000000006,48.4288,45.3006,3.12817,15.2972,14.3066,0.99067,447844,323359.0,124485.0,0,0,10,11,0,0,0,0,9,560
3,1,65536,2,1,64,64,3,2,16,4,1,2,262144,0,1,144207,115.502,85.88600000000002,81.347,4.53903,29.6161,26.7092,2.90688,820359,434153.0,386206.0,0,0,10,10,0,0,0,0,9,1091
1,1,16384,1,1,64,64,4,4,64,8,2,1,1048576,1,0,274916,196.349,174.447,168.554,5.89216,21.9019,21.252,0.649817,525198,472713.0,52485.5,0,0,5,5,0,0,0,0,9,1618
4,1,65536,16,3,32,128,1,1,64,8,4,2,131072,1,0,142772,111.455,63.5366,59.868,3.6686,47.9188,44.3236,3.59521,760802,356713.0,404090.0,0,0,9,10,0,0,0,0,9,821
5,0,32768,2,2,64,128,2,16,32,8,1,2,262144,0,0,349178,28.1233,20.5661,19.3392,1.22686,7.5572,6.02475,1.53246,346012,145039.0,200974.0,0,0,6,8,0,0,0,0,9,38
1,0,131072,16,2,32,16,2,8,32,8,2,2,524288,0,0,362415,295.505,132.477,129.645,2.83144,163.028,156.22799999999995,6.800669999999998,1041270,222407.0,818865.0,0,0,6,8,0,0,0,0,9,39
4,0,131072,4,4,64,128,4,16,64,4,8,1,131072,1,0,499817,30.7132,17.7317,17.0636,0.668086,12.9815,8.28368,4.69785,447213,76216.1,370997.0,0,0,3,4,0,0,0,0,9,25
4,0,16384,4,1,64,32,1,16,16,8,4,1,524288,1,1,477836,23.3909,18.8533,17.9777,0.8755149999999999,4.53761,3.87621,0.661399,151589,99295.0,52293.7,0,0,4,5,0,0,0,0,9,34
4,0,131072,16,3,64,64,1,8,32,4,4,1,262144,1,0,528150,33.0207,17.0645,16.2056,0.858949,15.9562,11.0178,4.9383300000000006,438495,97955.1,340540.0,0,0,4,5,0,0,0,0,9,27
4,0,131072,8,2,64,64,2,16,32,8,4,1,1048576,0,1,527410,30.3746,17.0523,16.2283,0.823998,13.3223,8.53443,4.78787,473197,92839.8,380357.0,0,0,4,4,0,0,0,0,9,27
3,0,32768,4,3,32,16,3,8,32,8,4,1,262144,1,1,538758,30.2648,22.7295,21.8393,0.89018,7.53533,6.16,1.37533,208268,102055.0,106213.0,0,0,4,5,0,0,0,0,9,24
4,0,65536,2,4,64,32,2,8,32,8,4,2,1048576,1,1,412550,32.8596,22.0478,20.765,1.28273,10.8119,7.905010000000001,2.90688,533329,147123.0,386206.0,0,0,6,8,0,0,0,0,9,34
4,1,65536,2,2,64,128,3,2,64,4,8,2,131072,1,0,137383,90.6693,66.7333,62.161,4.57233,23.936,21.0291,2.90688,820027,433821.0,386206.0,0,0,10,10,0,0,0,0,9,1139
4,1,65536,1,4,32,128,3,2,8,8,4,2,1048576,0,1,144325,86.3403,62.4969,59.29,3.20686,23.8434,20.7739,3.06948,711157,323379.0,387777.0,0,0,10,10,0,0,0,0,9,562
2,1,65536,8,3,64,16,2,1,8,4,2,1,131072,1,1,273222,94.5276,72.5513,68.767,3.78438,21.9763,19.4278,2.5485,525776,331058.0,194717.0,0,0,5,5,0,0,0,0,9,1086
5,0,65536,16,4,64,64,2,2,8,8,1,1,524288,1,1,449315,25.9707,15.6815,14.9014,0.780197,10.2891,7.6657199999999985,2.62343,282327,90938.2,191388.0,0,0,4,4,0,0,0,0,9,27
2,1,131072,2,1,32,64,3,8,64,8,8,1,524288,0,1,282698,100.946,69.0851,66.5549,2.5301400000000003,31.8606,26.9156,4.94505,675809,229613.0,446196.0,0,0,5,5,0,0,0,0,9,556
1,1,32768,1,4,64,32,4,1,16,8,2,1,262144,1,0,276939,198.575,172.558,167.335,5.22244,26.0173,24.7632,1.25407,523699,418545.0,105153.0,0,0,5,5,0,0,0,0,9,1335
1,0,65536,2,3,32,64,3,8,8,8,4,2,524288,1,0,470632,138.399,102.223,99.3943,2.82907,36.1755,33.0905,3.08497,608323,222216.0,386108.0,0,0,6,8,0,0,0,0,9,38
1,1,32768,2,3,32,64,4,4,16,4,4,1,262144,1,1,285462,193.555,166.032,162.561,3.4712300000000003,27.5223,26.1659,1.35632,383294,276905.0,106389.0,0,0,5,5,0,0,0,0,9,595
1,1,16384,16,2,64,128,1,2,16,4,8,2,1048576,1,1,150674,421.568,316.776,308.157,8.61839,104.793,103.395,1.3971,866158,685600.0,180558.0,0,0,11,13,0,0,0,0,9,1619
3,0,131072,1,4,32,64,3,4,8,8,8,1,1048576,1,0,475978,44.497,25.6465,24.7564,0.89018,18.8504,13.9149,4.93548,548094,102055.0,446039.0,0,0,4,5,0,0,0,0,9,24
1,0,131072,8,3,32,16,3,16,32,4,1,2,524288,1,1,436636,176.5,110.263,107.434,2.82907,66.2371,59.9518,6.28526,1127370,222216.0,905154.0,0,0,6,8,0,0,0,0,9,38
1,0,32768,2,1,64,128,1,8,8,8,4,1,262144,0,0,493834,113.644,96.4411,94.5904,1.85069,17.2032,15.9334,1.26981,252314,145917.0,106397.0,0,0,4,5,0,0,0,0,9,27
3,0,131072,1,2,64,16,2,2,16,8,2,2,131072,0,1,334751,59.9438,36.4837,35.1337,1.35006,23.4601,17.801,5.65909,877934,155140.0,722793.0,0,0,6,8,0,0,0,0,9,37
3,0,16384,2,2,32,64,1,2,16,8,8,2,262144,0,1,411659,38.0772,30.9895,29.3259,1.6636099999999998,7.0876899999999985,6.19409,0.893599,305673,188369.0,117304.0,0,0,8,8,0,0,0,0,9,40
2,0,65536,16,3,64,16,2,2,16,4,4,2,131072,0,0,384741,96.9103,50.5958,48.964,1.63179,46.3145,42.7437,3.57077,678466,166719.0,511747.0,0,0,6,8,0,0,0,0,9,37
4,1,16384,8,1,32,32,1,4,64,8,2,2,1048576,1,0,148121,81.6725,62.764,58.2804,4.4835699999999985,18.9085,17.9179,0.99067,574609,450124.0,124485.0,0,0,13,15,0,0,0,0,9,836
1,1,65536,8,3,32,64,3,1,64,4,4,1,1048576,1,0,282168,211.092,168.113,164.525,3.58787,42.9796,40.25,2.72963,522025,285450.0,236576.0,0,0,5,6,0,0,0,0,9,588
1,0,16384,1,2,32,128,1,4,32,8,1,1,1048576,1,0,730459,77.7639,66.5697,64.2763,2.29339,11.1942,10.4959,0.69821,243872,180751.0,63121.4,0,0,5,6,0,0,0,0,9,41
2,1,131072,4,1,32,32,3,1,8,4,2,2,262144,1,1,143655,205.032,135.096,130.778,4.31836,69.9365,63.86600000000001,6.07051,1267750,398218.0,869529.0,0,0,10,10,0,0,0,0,9,805
2,0,65536,1,1,32,16,2,2,32,4,8,2,131072,0,1,344419,83.0308,58.1148,56.0817,2.03314,24.916,21.8465,3.06948,591575,203797.0,387777.0,0,0,8,8,0,0,0,0,9,42
1,1,65536,1,4,64,16,2,4,32,4,1,1,131072,1,1,272759,208.562,174.601,169.861,4.73968,33.9604,31.4998,2.4606,569191,379498.0,189693.0,0,0,5,5,0,0,0,0,9,1131
1,1,131072,1,4,64,16,2,2,64,8,2,2,524288,0,1,138470,461.016,341.73,334.275,7.454919999999999,119.286,113.627,5.65909,1317040,594246.0,722793.0,0,0,10,10,0,0,0,0,9,1413
3,1,32768,2,2,64,32,3,2,64,8,4,1,262144,0,0,272026,56.5529,46.7405,43.217,3.52349,9.81231,8.54251,1.26981,425372,318975.0,106397.0,0,0,5,5,0,0,0,0,9,1072
2,1,65536,8,3,32,32,2,8,64,4,2,2,262144,0,1,142698,197.073,135.976,131.748,4.22844,61.0964,57.8165,3.27989,791317,390944.0,400372.0,0,0,10,10,0,0,0,0,9,767
3,1,16384,8,2,64,16,3,4,16,4,8,2,1048576,0,0,144688,109.12,86.9411,81.1573,5.78381,22.179,21.2455,0.933512,659287,534832.0,124455.0,0,0,10,10,0,0,0,0,9,1617
4,0,16384,2,1,64,64,1,4,8,4,8,2,1048576,1,1,316745,35.0543,28.9219,27.3203,1.60165,6.13234,5.30818,0.824156,283912,180944.0,102968.0,0,0,8,8,0,0,0,0,9,41
2,1,131072,4,1,64,32,2,1,32,8,2,2,131072,1,0,136854,210.315,143.563,137.977,5.5860699999999985,66.7526,61.0364,5.7162,1382570,512825.0,869742.0,0,0,12,13,0,0,0,0,9,1119
5,1,65536,16,4,64,32,1,16,64,4,1,1,262144,1,0,271932,42.1851,28.3501,24.8104,3.53968,13.8351,11.2116,2.62343,512223,320834.0,191388.0,0,0,5,5,0,0,0,0,9,1119
3,0,131072,16,1,64,64,4,16,16,4,2,2,1048576,0,0,392319,73.6896,31.3464,29.994,1.35243,42.3432,35.9675,6.37565,974397,155332.0,819066.0,0,0,6,8,0,0,0,0,9,38
5,1,65536,4,2,32,128,1,16,8,4,1,1,524288,0,0,306554,34.283,24.9749,21.994,2.98088,9.30811,6.63238,2.67573,520754,284625.0,236129.0,0,0,6,7,0,0,0,0,9,794
1,0,16384,16,3,64,128,1,4,32,8,8,1,1048576,1,1,594472,100.904,79.7821,77.9149,1.86725,21.1219,20.2394,0.8825129999999999,218804,147257.0,71547.2,0,0,4,5,0,0,0,0,9,34
5,1,32768,16,4,64,128,1,2,16,8,2,1,524288,1,1,273741,38.7746,28.3745,24.629,3.74556,10.4,8.94862,1.4514,446153,337487.0,108666.0,0,0,5,5,0,0,0,0,9,1206
1,1,131072,16,2,64,32,3,2,8,8,1,2,262144,1,0,145067,597.654,326.905,318.996,7.90928,270.749,264.373,6.37565,1450060,630996.0,819066.0,0,0,10,10,0,0,0,0,9,1605
1,1,65536,16,4,32,16,3,8,32,4,1,1,262144,1,0,283251,240.707,168.267,163.721,4.5464699999999985,72.4404,69.6413,2.79913,546521,362010.0,184511.0,0,0,6,7,0,0,0,0,9,820
2,1,16384,16,4,32,64,1,1,8,8,8,1,131072,0,0,283957,90.3865,68.2243,66.2313,1.99294,22.1623,21.2287,0.933599,257743,186164.0,71579.2,0,0,5,5,0,0,0,0,9,329
5,1,16384,8,3,32,64,2,8,32,8,2,2,1048576,1,1,144676,65.4447,49.7389,46.6127,3.12624,15.7058,14.7151,0.99067,445407,320922.0,124485.0,0,0,10,10,0,0,0,0,9,574
2,1,32768,4,3,64,128,3,1,64,8,8,1,131072,0,1,272385,88.81700000000002,73.5608,68.9268,4.63395,15.2563,13.9718,1.2845,494473,399773.0,94700.4,0,0,5,5,0,0,0,0,9,1445
1,0,32768,16,4,32,64,4,1,32,8,4,1,1048576,1,0,746424,88.854,64.0198,62.1715,1.84832,24.8342,23.2911,1.54313,254400,145725.0,108674.0,0,0,4,5,0,0,0,0,9,26
4,0,65536,1,4,32,16,4,2,16,4,1,2,1048576,1,0,526219,27.7632,17.5443,16.2734,1.27089,10.2189,7.14945,3.06948,533943,146166.0,387777.0,0,0,6,8,0,0,0,0,9,29
3,1,16384,2,1,64,32,4,8,64,4,2,1,524288,0,0,274466,54.59,46.4227,42.8252,3.59752,8.16733,7.51589,0.651439,380049,327636.0,52413.6,0,0,5,6,0,0,0,0,9,1086
5,1,131072,4,1,32,32,2,2,8,8,4,2,1048576,1,1,143131,82.7493,51.0075,47.515,3.49245,31.7418,25.6713,6.07051,1238040,368515.0,869529.0,0,0,12,14,0,0,0,0,9,551
3,0,131072,16,1,64,128,1,2,16,4,4,1,524288,0,0,442289,50.2726,27.792,26.6958,1.0961299999999998,22.4806,17.5423,4.9383300000000006,465860,125320.0,340540.0,0,0,5,6,0,0,0,0,9,29
5,1,65536,2,2,64,32,3,2,64,8,8,1,131072,1,0,271539,37.1881,28.2463,24.8509,3.39532,8.94186,6.47569,2.46617,497634,309159.0,188476.0,0,0,5,5,0,0,0,0,9,1058
1,1,65536,4,2,64,64,2,4,16,4,4,1,131072,1,1,273321,211.396,174.245,169.59599999999998,4.64975,37.1505,34.6472,2.50325,564942,372225.0,192717.0,0,0,5,5,0,0,0,0,9,1093
2,0,65536,8,4,32,128,4,4,64,4,2,1,1048576,1,1,556808,50.0541,34.6933,33.8567,0.836606,15.3608,12.6312,2.72963,322111,85535.5,236576.0,0,0,3,4,0,0,0,0,9,24
3,1,16384,1,1,32,32,2,2,32,4,4,2,262144,1,0,149925,97.7553,83.3669,78.9756,4.391380000000002,14.3884,13.5074,0.8809239999999999,556825,440775.0,116051.0,0,0,12,14,0,0,0,0,9,830
2,1,32768,4,2,64,32,4,1,8,4,2,1,1048576,1,1,274020,87.4538,72.285,68.5006,3.78438,15.1688,13.8843,1.2845,425759,331058.0,94700.4,0,0,5,5,0,0,0,0,9,1086
2,0,16384,1,3,64,128,1,8,64,4,8,2,131072,1,0,413218,55.8239,47.3552,45.6832,1.67202,8.468689999999999,7.65165,0.817041,272918,169973.0,102946.0,0,0,6,8,0,0,0,0,9,54
2,0,32768,2,3,64,64,2,4,64,8,2,1,262144,0,1,422635,56.0831,45.5045,44.466,1.03846,10.5786,9.30879,1.26981,210567,104170.0,106397.0,0,0,4,4,0,0,0,0,9,27
5,1,131072,8,4,32,64,2,8,32,8,2,1,524288,1,1,281654,43.2111,25.9849,23.9651,2.0198,17.2263,12.1116,5.1146699999999985,654611,193480.0,461130.0,0,0,4,5,0,0,0,0,9,536
1,1,65536,4,4,32,16,4,4,8,8,2,1,131072,0,0,285833,204.637,166.372,162.385,3.987130000000001,38.2654,35.5896,2.67573,554760,318631.0,236129.0,0,0,5,5,0,0,0,0,9,813
1,1,32768,1,4,32,16,4,1,8,4,2,1,262144,1,0,286678,191.697,165.34,161.85399999999996,3.4854300000000005,26.3573,25.0247,1.33268,383184,278053.0,105131.0,0,0,5,5,0,0,0,0,9,601
4,0,65536,1,2,64,32,4,1,32,4,1,1,262144,1,0,431282,28.6053,20.4979,19.8133,0.684651,8.107330000000001,5.646730000000002,2.4606,267249,77555.9,189693.0,0,0,3,4,0,0,0,0,9,32
4,1,65536,4,2,64,128,3,16,8,4,8,2,524288,0,1,140085,93.2371,66.5714,60.9483,5.62305,26.6657,23.6978,2.96795,873555,518805.0,354750.0,0,0,10,10,0,0,0,0,9,1583
4,1,65536,4,2,32,16,1,4,16,8,8,1,262144,1,0,283103,44.2898,32.6316,30.3654,2.26619,11.6582,8.982489999999997,2.67573,454206,218077.0,236129.0,0,0,5,6,0,0,0,0,9,543
2,0,32768,4,1,32,128,2,4,64,8,2,1,262144,0,1,617262,41.199,31.7588,30.673,1.08587,9.44018,8.06485,1.37533,216703,110490.0,106213.0,0,0,4,5,0,0,0,0,9,28
3,0,65536,2,3,32,32,1,16,64,8,8,1,131072,0,1,546487,32.367,22.4741,21.5792,0.894912,9.89287,7.26986,2.623,290831,102437.0,188394.0,0,0,4,5,0,0,0,0,9,26
3,0,32768,8,1,32,16,3,2,64,4,8,1,262144,0,0,625929,27.078000000000007,19.6679,18.773,0.894912,7.41011,5.98954,1.42058,209957,102437.0,107519.0,0,0,4,5,0,0,0,0,9,26
3,0,131072,2,1,32,64,4,1,8,8,8,1,1048576,0,1,398300,52.347,30.55,29.6575,0.892546,21.797,16.8519,4.94505,548442,102246.0,446196.0,0,0,4,5,0,0,0,0,9,25
5,1,16384,4,1,64,32,2,1,32,4,2,2,1048576,1,1,142597,62.8974,52.5297,47.3427,5.187,10.3677,9.52167,0.845992,615289,512278.0,103010.0,0,0,13,15,0,0,0,0,9,1193
2,0,32768,8,3,32,64,1,8,32,8,8,2,1048576,0,0,486555,58.9771,40.4067,38.7725,1.63416,18.5704,16.8157,1.75472,368699,166910.0,201789.0,0,0,6,8,0,0,0,0,9,38
1,1,65536,2,2,32,32,1,8,32,4,1,2,1048576,1,0,143151,424.597,334.202,327.127,7.07493,90.3956,87.3106,3.08497,946786,560678.0,386108.0,0,0,12,13,0,0,0,0,9,850
4,1,16384,8,3,64,128,4,1,8,4,1,2,262144,1,1,145147,80.1012,63.3758,58.8816,4.49423,16.7253,15.7918,0.933512,551959,427504.0,124455.0,0,0,10,10,0,0,0,0,9,1106
2,1,32768,2,1,32,64,2,8,64,4,1,1,524288,0,0,281024,83.6162,68.9958,66.9791,2.01668,14.6204,13.2641,1.35632,296959,190569.0,106389.0,0,0,5,6,0,0,0,0,9,320
5,1,32768,2,2,64,128,4,1,8,4,4,2,1048576,0,1,140290,67.3199,52.3429,47.9387,4.40415,14.977,13.4446,1.53246,625255,424282.0,200974.0,0,0,10,10,0,0,0,0,9,1114
4,0,16384,1,4,64,16,3,8,16,4,8,2,524288,0,0,515396,21.8358,17.9514,16.6119,1.33952,3.88439,3.06735,0.817041,254662,151717.0,102946.0,0,0,6,8,0,0,0,0,9,58
1,1,16384,1,1,32,32,3,16,32,4,4,1,131072,0,1,288804,186.935,164.793,160.74,4.05339,22.1419,21.4437,0.69821,387112,323991.0,63121.4,0,0,5,5,0,0,0,0,9,841
3,0,131072,2,2,64,64,4,4,64,4,8,1,262144,1,0,423683,45.8993,28.4606,27.7622,0.6984319999999999,17.4387,12.7562,4.6824900000000005,414550,79937.8,334613.0,0,0,3,4,0,0,0,0,9,25
2,1,32768,1,4,32,32,2,2,64,4,8,2,131072,0,1,144807,168.89,134.149,129.899,4.24974,34.7405,33.1442,1.59633,612880,392667.0,220213.0,0,0,10,10,0,0,0,0,9,776
4,1,16384,4,1,32,128,4,16,32,4,1,2,1048576,0,1,146115,75.0706,61.9366,58.6801,3.25655,13.134,12.2147,0.91925,444760,327399.0,117361.0,0,0,10,10,0,0,0,0,9,583
2,1,16384,8,4,32,32,2,16,16,4,2,2,524288,0,0,151820,164.6,127.896,124.113,3.78354,36.7042,35.7136,0.99067,479445,354960.0,124485.0,0,0,10,10,0,0,0,0,9,579
2,1,16384,4,4,32,128,2,8,32,8,4,2,524288,0,0,150705,154.094,128.925,125.052,3.87354,25.1687,24.2495,0.91925,482086,364725.0,117361.0,0,0,10,11,0,0,0,0,9,598
1,0,16384,8,1,32,16,4,4,8,8,8,1,1048576,1,1,674845,85.7761,70.6101,68.7286,1.88145,15.166,14.4074,0.758596,205014,148405.0,56608.5,0,0,4,5,0,0,0,0,9,40
2,0,131072,8,1,32,32,2,1,32,4,8,1,1048576,0,1,489059,67.9465,40.1899,39.104,1.08587,27.7566,22.6419,5.1146699999999985,571620,110490.0,461130.0,0,0,4,5,0,0,0,0,9,28
5,1,65536,16,3,32,64,1,4,32,4,2,2,131072,0,1,142464,90.1544,51.0045,47.26300000000001,3.741530000000001,39.15,35.5547,3.59521,774777,370688.0,404090.0,0,0,10,10,0,0,0,0,9,834
4,1,65536,8,4,32,128,3,1,16,8,2,1,524288,0,0,282979,45.0396,32.2703,30.2544,2.01589,12.7693,10.0397,2.72963,432119,195543.0,236576.0,0,0,5,5,0,0,0,0,9,452
1,1,16384,8,3,64,64,1,16,16,4,8,1,1048576,1,0,278641,197.452,171.91,166.287,5.62289,25.5414,24.8319,0.7094659999999999,507620,451018.0,56602.5,0,0,4,5,0,0,0,0,9,1621
4,1,32768,2,3,32,64,3,8,16,8,2,2,262144,0,0,144993,81.7689,62.7962,59.0048,3.79138,18.9727,17.3344,1.63829,644823,370657.0,274166.0,0,0,10,10,0,0,0,0,9,809
4,0,131072,8,2,32,32,4,16,64,8,8,1,131072,0,1,435425,38.3937,20.5637,19.7094,0.854216,17.8301,12.7154,5.1146699999999985,558703,97572.3,461130.0,0,0,4,5,0,0,0,0,9,25
5,1,32768,16,4,32,128,3,16,16,8,8,1,1048576,1,0,285023,37.3288,25.672,23.657,2.01507,11.6568,10.1136,1.54313,301772,193098.0,108674.0,0,0,4,5,0,0,0,0,9,534
2,1,131072,8,3,64,64,1,8,64,4,2,2,524288,0,1,136971,221.571,142.037,137.004,5.03305,79.5333,73.6638,5.86951,1202860,456022.0,746834.0,0,0,10,10,0,0,0,0,9,1107
3,0,65536,2,3,32,64,4,2,32,4,4,1,262144,1,1,487491,35.8266,25.0539,24.1637,0.89018,10.7727,8.14966,2.623,290449,102055.0,188394.0,0,0,4,5,0,0,0,0,9,24
5,1,65536,2,2,64,32,3,16,32,8,8,1,1048576,1,0,271766,37.1596,28.2221,24.8316,3.39059,8.93741,6.47124,2.46617,497251,308776.0,188476.0,0,0,5,5,0,0,0,0,9,1056
5,1,32768,1,4,32,16,2,1,64,4,4,1,262144,0,1,281698,32.4312,26.0191,23.9396,2.07955,6.41209,5.07941,1.33268,307868,202737.0,105131.0,0,0,5,5,0,0,0,0,9,502
5,0,131072,8,2,64,16,3,4,8,4,4,1,262144,1,0,387850,32.2924,18.2202,17.3884,0.831817,14.0722,9.2843,4.78787,477752,97394.7,380357.0,0,0,4,5,0,0,0,0,9,34
2,1,131072,4,4,64,64,3,2,16,8,4,1,131072,0,0,273743,103.24,72.4868,68.6622,3.82461,30.7531,26.0553,4.69785,705309,334312.0,370997.0,0,0,5,5,0,0,0,0,9,1103
2,0,65536,4,2,32,128,4,4,8,4,2,2,131072,0,0,471434,62.1878,41.5259,39.9107,1.61522,20.6619,17.4853,3.17663,649188,165379.0,483809.0,0,0,6,8,0,0,0,0,9,30
5,0,131072,8,4,32,32,4,2,8,8,1,1,1048576,1,0,517124,27.5222,13.8423,13.0341,0.8081520000000001,13.6799,8.56523,5.1146699999999985,556611,95480.6,461130.0,0,0,4,5,0,0,0,0,9,24
4,0,131072,2,1,64,32,4,16,8,8,1,2,1048576,0,0,502140,33.0501,18.2153,16.9207,1.29456,14.8349,9.16029,5.6745800000000015,869156,148080.0,721076.0,0,0,6,8,0,0,0,0,9,39
3,1,65536,4,4,64,32,4,4,16,4,8,2,524288,1,1,138338,124.566,89.5445,84.9937,4.55086,35.0217,32.0537,2.96795,789860,435110.0,354750.0,0,0,10,10,0,0,0,0,9,1096
3,0,131072,2,3,64,32,1,1,64,8,2,1,524288,0,0,527761,37.877,22.9539,22.2554,0.6984319999999999,14.9231,10.2406,4.6824900000000005,414550,79937.8,334613.0,0,0,3,4,0,0,0,0,9,25
2,1,131072,16,3,64,64,3,8,8,8,8,1,262144,0,0,274399,115.03,72.1606,68.4165,3.74415,42.8694,37.931,4.9383300000000006,668344,327804.0,340540.0,0,0,5,5,0,0,0,0,9,1069
2,0,131072,1,4,32,32,4,2,64,4,1,2,1048576,1,1,498114,67.1987,39.7332,38.1251,1.6081299999999998,27.4655,21.4519,6.0136,1036840,164805.0,872037.0,0,0,6,8,0,0,0,0,9,27
5,0,16384,2,1,64,16,1,16,8,4,4,2,1048576,0,1,318699,27.9853,22.9407,21.4026,1.53804,5.04467,4.22051,0.824156,282024,179055.0,102968.0,0,0,8,8,0,0,0,0,9,51
3,1,65536,8,3,32,32,1,16,64,8,1,2,524288,1,0,142419,127.718,85.8078,82.4875,3.3202800000000003,41.9103,38.6304,3.27989,735951,335579.0,400372.0,0,0,10,10,0,0,0,0,9,576
3,0,131072,2,4,32,128,4,2,16,4,1,2,524288,0,0,500587,45.49,24.8894,23.5606,1.32876,20.6006,14.5715,6.02909,1023430,153418.0,870011.0,0,0,6,8,0,0,0,0,9,28
